%DISC_PRODUCT_NAME1 OpenVMS VAX 
%DISC_PRODUCT_NAME2 Software Layered
!DISC_PRODUCT_NAME3 Product Library
!
%KIT_PART_NUMBER QA-VWJ8A-W8. BA01
%SPINE_PART_NUMBER AV-R3UME-TE
%TOC_PART_NUMBER AV-PZQAY-RE
!
%DISC_PART_NUMBER AG-RA5EA-RE,AG-Q6PAT-XE,AG-QAN5R-XE,AG-QRAZK-XE,AG-QWUYH-XE,AG-R3UKE-XE,AG-R3ULE-RE,AG-R715C-XE,AG-R716B-XE,AG-PYFUZ-XE
!
%DFARS Y
!
%INIT_DISK
!
%LABEL VAXBINMAR981,VAXBINMAR982,VAXBINMAR983,VAXBINMAR984,VAXBINMAR985,VAXBINMAR986,VAXBINMAR987,VAXBINMAR988,VAXBINMAR989,VAXBINMAR980,VAXBINMAR98A
!
%TYPE CONDIST
%TITLE_PLATFORM OpenVMS VAX
%RELEASE_DATE March 1998
%LAST_PUBLISH 18-NOV-1997
%DCF_STATUS FINAL
!
!
!Consolidation Processing Directives
!
!Directive Class                 Format             Target_dir          File_name_suffix
!
%FILE      SAVESET               BINARY             [.KIT]              *
%FILE      PCSI_FILE             BINARY             [.KIT]              *
!%FILE      ZIPSET                BINARY             [.KIT]              *
%FILE      SPD                   TEXT               [.DOCUMENTATION]    _SPD
%FILE      SPD                   POST               [.DOCUMENTATION]    _SPD
%FILE      SSA                   TEXT               [.DOCUMENTATION]    _SSA
%FILE      SSA                   POST               [.DOCUMENTATION]    _SSA
%FILE      INSTALLATION_GUIDE    TEXT               [.DOCUMENTATION]    _IGUIDE
%FILE      INSTALLATION_GUIDE    POST               [.DOCUMENTATION]    _IGUIDE
%FILE      COVER_LETTER          TEXT               [.DOCUMENTATION]    _COVER
%FILE      COVER_LETTER          POST               [.DOCUMENTATION]    _COVER
!
%EXCEPTION EXCEPTIONS_FILE BINARY
%CONTIGUOUS NO
!
%ADD_SAVESET SEAS$LIBRARY_DISK_18:[4873600.9320700.5431100.0]CDMENU020_VMSVAX.BCK [CDROM] VWJ8A 1.0 0003 SAVESET BINARY
!
%END_OF_DATA
!
!Product Name                                                            UPI   Ver   Kit   St In Ex No  Root            Disc
!--------------------------------------------------------------------------------------------------------------------------------
"ALL-IN-1/Deutsch Office Server Options for OpenVMS AXP and OpenVMS VAX" AAAGA  3.2  SSB  NCH  Y  N  N  A1LDE032         8
"ALL-IN-1/Español Office Server Options for OpenVMS AXP and OpenVMS VAX" AAASA  3.2  SSB  NCH  Y  N  N  A1LES032         8
"ALL-IN-1/Français Office Server Options for OpenVMS AXP and OpenVMS VAX" AAAPA  3.2 SSB  NCH  Y  N  N  A1LFR032         8
"ALL-IN-1/Hangul Office Server Options for OpenVMS AXP and OpenVMS VAX"  AAA4A  3.2  SSB  NCH  Y  N  N  A1CKO032        12
"ALL-IN-1/Hanyu Office Server Options for OpenVMS AXP and OpenVMS VAX"   AAA3A  3.2  SSB  NCH  Y  N  N  A1CTA032        12
"ALL-IN-1/Hanzi Office Server Options for OpenVMS AXP and OpenVMS VAX"   AAA2A  3.2  SSB  NCH  Y  N  N  A1CPR032        12
"ALL-IN-1/Hebrew Integrated Office System Server for OpenVMS"           AAATA  3.0   SSB  NCH  Y  N  N  A1LIL030         7
"ALL-IN-1/Italiano Office Server Options for OpenVMS AXP & OpenVMS VAX" AAAUA  3.2   SSB  NCH  Y  N  N  A1LIT032         8
"ALL-IN-1/Japanese Integrated Office System Server for OpenVMS"         AAAJA  3.2   SSB  NCH  Y  N  N  A1LJA032        10
"ALL-IN-1/Nederlands Office Server Options for OpenVMS AXP & OpenVMS VAX" AAAHA  3.2 SSB  NCH  Y  N  N  A1LNL032         8
"ALL-IN-1/Norsk Office Server Options for OpenVMS AXP & OpenVMS VAX"    AAANA  3.1   SSB  NCH  Y  N  N  A1LNO031         8
"ALL-IN-1/Portugûes Office Server Options for OpenVMS AXP & OpenVMS VAX" AAAVA  3.1  SSB  NCH  Y  N  N  A1LPT031         8
"ALL-IN-1/Português-Latino Office Server Options for OpenVMS AXP and VAX" AAAXA  3.2 SSB  NCH  Y  N  N  A1LBZ032         7
"ALL-IN-1/Suomi Office Server Options for OpenVMS AXP & OpenVMS VAX"    AAAFA  3.1   SSB  NCH  Y  N  N  A1LFI031         8
"ALL-IN-1/Svenska Integrated Office System Server for OpenVMS"          AAAMA  3.2   SSB  NCH  Y  N  N  A1LSV032         8
"ALL-IN-1/Teamroute (Japanese)"                                         GEZJA  1.1A  SSB  NCH  Y  N  N  TMRA1BJVMUPA011 10
"Archive/Backup System for OpenVMS (Server)"                            5VZAA  2.2   SSB  UPD  Y  N  N  ABS022           3
"Archive/Backup System for OpenVMS (Client)"                            5VYAA  2.2   SSB  UPD  Y  N  N  ABS022           3
"BASEstar Classic DAS for Allen-Bradley Data Highway"                   5JYAA  3.4   SSB  NCH  Y  N  N  DCM_ABVV034      2
"BASEstar Classic DAS for Allen-Bradley INTERCHANGE Software"           5K0AA  3.4   SSB  NCH  Y  N  N  DCM_DTLVV034     2
"BASEstar Classic DAS for Modicon"                                      5K2AA  3.4   SSB  NCH  Y  N  N  DCM_MODVV034     2
"BASEstar Classic DAS for Siemens H1"                                   5K4AA  3.4   SSB  NCH  Y  N  N  DCM_H1VV034      2
"BASEstar Classic DAS for DEComni"                                      5K6AA  3.4   SSB  NCH  Y  N  N  DCM_OMNIVV034    2
"BASEstar Classic for OpenVMS VAX (Development)"                        YU9AA  3.4A  SSB  UPD  Y  N  N  BCCVVA034        2
"BASEstar Classic for OpenVMS VAX (RunTime)"                            YUAAA  3.4A  SSB  UPD  Y  N  N  BCCVVA034        2
"BASEstar Open DAS for Allen-Bradley Data Highway"                      11GAA  3.1   SSB  NCH  Y  N  N  ABDVV031         2
"BASEstar Open DAS for Modicon"                                         11JAA  3.1   SSB  NCH  Y  N  N  MODVV031         2
"BASEstar Graphics Enabler (Development)"                               XTAAA  2.3A  SSB  NCH  Y  N  N  BGEVAXA023       2
"BASEstar Graphics Enabler (RunTime)"                                   XTBAA  2.3A  SSB  NCH  Y  N  N  BGEVAXA023       2
"BASEstar Open Server (Development)"                                    0X7AA  3.1   SSB  NCH  Y  N  N  BSTROVV031       2
"BASEstar Open Server (RunTime)"                                        0X6AA  3.1   SSB  NCH  Y  N  N  BSTROVV031       2
"BASEstar Open Client"                                                  0Y8AA  3.1   SSB  NCH  Y  N  N  BSTROVV031       2
"CDA Converter Library for OpenVMS"                                     VZAAA  2.2   SSB  NCH  Y  N  N  CDACVTLIB022     4
"Consolidated DEChub Firmware Kit"                                      32TAA  3.1   SSB  NCH  Y  Y  N  DCF011           4
"DEC Ada for OpenVMS VAX Systems"                                       056AA  3.4   SSB  NCH  Y  N  N  ADA034           3
"DEC Ada for OpenVMS VAX Systems (Prof Development Option)"             0VQAA  3.4   SSB  NCH  Y  N  N  ADA034           3
"DEC C for OpenVMS VAX"                                                 015AA  5.7   SSB  UPD  Y  N  N  CC057            3
"DEC C++ for OpenVMS VAX (Compiler)"                                    MJ1AA  5.6   SSB  NCH  Y  N  N  CXX056           3
"DEC COMMserver for OpenVMS"                                            GCQAA  3.0A  MUP  NCH  Y  N  N  COMMSERVER030A   5
"DEC DATATRIEVE/Hangul for OpenVMS VAX"                                 8984A  6.1   SSB  NCH  Y  N  N  DTRAN061        10
"DEC DATATRIEVE/Japanese for OpenVMS VAX"                               898JA  6.1   SSB  NCH  Y  N  N  DTRJA061         9
"DEC Distributed Queuing Service for OpenVMS"                           VENAA  1.3   SSB  NCH  Y  N  N  DQS013           5
"DEC IEZ11 Class Driver for VMS"                                        YEHAA  2.1   SSB  NCH  Y  N  N  IEZ11021         5
"DEC InfoServer Client for VMS"                                         GGWAA  1.0   SSB  NCH  Y  N  N  ESS010           5
"DEC Network Integration Server Software"                               GX7AA  4.1   SSB  UPD  Y  N  N  NIS041           3
"DEC Notes for OpenVMS VAX Systems"                                     960AA  2.5   SSB  NCH  Y  N  N  NOTES025         2
"DEC NOTES/Japanese"                                                    960JA  2.5   SSB  NCH  Y  N  N  NOTESJA025       9
"DEC ODA CDA Gateway for VMS"                                           YHNAA  1.0   SSB  NCH  Y  N  N  ODA010           5
"DEC Pascal for OpenVMS"                                                126AA  5.6   SSB  UPD  Y  N  N  PASCAL056        3
"DEC PHIGS for OpenVMS VAX"                                             0KBAA  3.1   SSB  NCH  Y  Y  N  DECPHIGS031      2
"DEC PHIGS for OpenVMS VAX (Runtime)"                                   VK1AA  3.1   SSB  NCH  Y  Y  N  DECPHIGSRTO031   2
"DEC Remote Operation Services (ROS) for VMS"                           YU2AA  1.0   SSB  NCH  Y  N  N  ROS010           5
"DEC ROS Development Kit for VMS"                                       YU3AA  4.0   SSB  NCH  Y  N  N  PLC409040        5
"DEC SecurityGate for VMS"                                              GZFAA  1.1   SSB  NCH  Y  N  N  NSG011           5
"DEC SoftPC for VMS"                                                    YNWAA  4.0   SSB  NCH  Y  N  N  SOFTPC040        5
"DEC TN3270 Terminal Emulator for OpenVMS"                              0CQJA  1.0A  SSB  NCH  Y  N  N  TN3270TEA010     9
"DEC TN560 Terminal Emulator for OpenVMS"                               0CSJA  1.0A  SSB  NCH  Y  N  N  TN560TEA010      9
"DEC TN6680 Terminal Emulator for OpenVMS"                              0CRJA  1.0A  SSB  NCH  Y  N  N  TN6680TEA010     9
"DEC VOICE:mail for OpenVMS VAX"                                        0WBAA  2.0A  MUP  NCH  Y  N  N  VCSIA020         5
"DEC VTX for OpenVMS VAX"                                               031AA  6.2   SSB  NCH  Y  N  N  VTX062           2
"DEC VUIT (Visual User Interface Tool)/Japanese for VMS"                MHRJA  2.1   SSB  NCH  Y  N  N  VUITJA021        9
"DEC X.500 Directory Services (Server)"                                 0P4AA  3.1   SSB  NCH  Y  N  N  DXDV031          5
"DEC X.500 Directory Services (Admin Facility)"                         0P5AA  3.1   SSB  NCH  Y  N  N  DXDV031          5
"DEC/EDI for OpenVMS VAX"                                               YM1AA  3.2   SSB  UPD  Y  N  N  DECEDI032        5
"DEC/EDI FileBridge for OpenVMS"                                        23WAA  1.1   SSB  NCH  Y  N  N  FBR011           5
"DECADMIRE"                                                             091AA  2.1A  MUP  NCH  Y  N  N  DECADM_VM01021A  2
"DECADMIRE/Japanese for OpenVMS"                                        091JA  2.0   SSB  NCH  Y  N  N  DECADMIREJA020   9
"DECELMS (DEC Extended LAN Management Software)"                        YFPAA  1.1   SSB  NCH  Y  N  N  ELMS011          2
"DECdecision"                                                           VW3AA  2.0   SSB  NCH  Y  N  N  DECISION020      2
"DECdecision/Deutsch"                                                   VW3GA  1.5   SSB  NCH  Y  N  N  DECISIONDE015    6
"DECdecision/Japanese for VMS/Japanese"                                 VW3JA  1.5B  SSB  NCH  Y  N  N  DECISIONJA_B015 10
"DECdfs for OpenVMS Systems"                                            VEQAA  2.2   SSB  NCH  Y  N  N  DECDFS022        3
"DECdocument for OpenVMS Systems"                                       VEEAA  3.2   SSB  NCH  Y  N  N  DOC032           4
"DECforms/Hangul for OpenVMS VAX (Development)"                         VCH4A  2.1B  MUP  NCH  Y  N  N  FORMSANMB021    10
"DECforms/Hangul for OpenVMS VAX (RunTime)"                             VNS4A  2.1B  MUP  NCH  Y  N  N  FORMSRTANMB021  10
"DECforms/Hanyu for OpenVMS VAX (Development)"                          VCH3A  2.1B  MUP  NCH  Y  N  N  FORMSANMB021    10
"DECforms/Hanyu for OpenVMS VAX (RunTime)"                              VNS3A  2.1B  MUP  NCH  Y  N  N  FORMSRTANMB021  10
"DECforms/Hanzi for OpenVMS VAX (Development)"                          VCH2A  2.1B  MUP  NCH  Y  N  N  FORMSANMB021    10
"DECforms/Hanzi for OpenVMS VAX (RunTime)"                              VNS2A  2.1B  MUP  NCH  Y  N  N  FORMSRTANMB021  10
"DECforms/Japanese (Development)"                                       VCHJA  2.1B  MUP  NCH  Y  N  N  FORMSANMB021    10
"DECforms/Japanese (RunTime)"                                           VNSJA  2.1B  MUP  NCH  Y  N  N  FORMSRTANMB021  10
"DECimage Storage Manager for VMS"                                      893AA  1.0   SSB  NCH  Y  N  N  ISM010           3
"DECmessageQ for OpenVMS (Development)"                                 GKPAA  3.2C  SSB  NCH  Y  N  N  DMQVAXMUPC032    2
"DECmessageQ for OpenVMS (RunTime)"                                     GHVAA  3.2C  SSB  NCH  Y  N  N  DMQVAXMUPC032    2
"DECnet SNA Application Programming Interface for OpenVMS"              455AA  2.4   SSB  NCH  Y  N  N  SNALU0024        5
"DECnet SNA Gateway for Channel Transport"                              VC9AA  2.1A  SSB  NCH  Y  N  N  SNACSA021        5
"DECnet SNA Gateway for Synchronous Transport"                          S01AA  1.2A  SSB  NCH  Y  N  N  SNACST012        5
"DECnet SNA Remote Job Entry/Japanese for OpenVMS"                      453JA  1.4A  SSB  NCH  Y  N  N  JSNARJEA014      9
"DECnet-Plus for OpenVMS VAX"                                           D04AA  7.1   SSB  NCH  Y  N  N  DNVOSI071        2
"DECnet/SNA 3270 Terminal Emulator/Japanese for VMS/Japanese"           454JA  1.5A  SSB  NCH  Y  N  N  JSNATEA015       9
"DECnet/SNA Data Transfer Facility/Japanese (Server)"                   VEBJA  3.0   SSB  NCH  Y  N  N  SNADTFSJA030     9
"DECnet/SNA Data Transfer Facility/Japanese (Utilities)"                VEKJA  3.0   SSB  NCH  Y  N  N  SNADTFUJA030     9
"DECnet/SNA Printer Emulator/Japanese"                                  044JA  1.2A  SSB  NCH  Y  N  N  JSNAPREA012      9
"DEComni-API"                                                           4VBAA  3.1   SSB  NCH  Y  N  N  OMNIAPIV031      2
"DEComni-MMS"                                                           4VAAA  3.1   SSB  NCH  Y  N  N  OMNIMMSV031      2
"DECosap-AP"                                                            5BPAA  3.1   SSB  NCH  Y  N  N  OSAPV031         2
"DECosap-H1"                                                            5BQAA  3.1   SSB  NCH  Y  N  N  OSAPV031         2
"DECprint Supervisor (DCPS) for OpenVMS"                                09NAA  1.4   SSB  NCH  Y  N  N  DCPSVAX014       1
"DECprint Supervisor/Japanese for OpenVMS"                              09NJA  1.2   SSB  NCH  Y  N  N  DCPSJ012         9
"DECram for OpenVMS"                                                    GJ9AA  2.2C  MUP  NCH  Y  N  N  DECRAMUC022      3
"DECserver 200 for VMS"                                                 VCBAA  3.3   SSB  NCH  Y  N  N  DS2033           4
"DECserver 250 for VMS"                                                 VTMAA  2.0   SSB  NCH  Y  N  N  DS25020          4
"DECserver 300 for VMS"                                                 VTUAA  2.2A  SSB  NCH  Y  N  N  DS3A022          4
"DECserver 500/550 for VMS"                                             03KAA  2.2   SSB  NCH  Y  N  N  DS5022           4
"DECserver 700 for VMS, ULTRIX, UNIX, and MS-DOS"                       XA5AA  1.1B  SSB  NCH  Y  N  N  DS7A011          4
"DECserver 90 TL Software"                                              MJPAA  1.1B  SSB  NCH  Y  N  N  DS9A011          4
"DECset for OpenVMS VAX Systems"                                        965AA 12.2   SSB  NCH  Y  N  N  DECSET122        3
"DEC Code Management System (CMS) for OpenVMS VAX Systems"              007AA  3.9   SSB  NCH  Y  N  N  DECSET122        3
"DEC Language-Sensitive Editor/Source Code Analyzer for OpenVMS VAX"    057AA  4.5   SSB  NCH  Y  N  N  DECSET122        3
"DEC Module Management System (MMS) for OpenVMS VAX Systems"            VADAA  3.2   SSB  NCH  Y  N  N  DECSET122        3
"DEC Performance and Coverage Anal for OpenVMS VAX Systems"             119AA  4.5   SSB  NCH  Y  N  N  DECSET122        3
"DEC Test Manager for OpenVMS VAX Systems"                              927AA  3.8   SSB  NCH  Y  N  N  DECSET122        3
"DECvoice Software"                                                     VFUAA  2.4   SSB  NCH  Y  N  N  VOX024           5
"DECvoiceBuilder Software for OpenVMS (Edt & Recd Studio)"              MQ7AA  1.1   SSB  NCH  Y  N  N  VAE011           5
"DECvoiceBuilder Software for OpenVMS (Admin & RunTime)"                MQ8AA  1.1   SSB  NCH  Y  N  N  VAERT011         5
"DECwindows 4125 Emulator for VMS"                                      VZQAA  1.0   SSB  NCH  Y  N  N  DW4125010        5
"DECwindows DECnet SNA 3270 Terminal Emulator for OpenVMS"              VXBAA  2.0A  SSB  NCH  Y  N  N  SNADWTE020       5
"DECwindows DECnet SNA 3270 TE/Japanese for OpenVMS"                    VXBJA  2.0A  SSB  NCH  Y  N  N  SNADWTEJAA020    9
"DECwindows H560 Terminal Emulator for OpenVMS"                         05HJA  2.0A  SSB  NCH  Y  N  N  HDWTEA020        9
"DECwindows Motif for OpenVMS"                                          XA1AA  1.2-3A SSB NCH  Y  N  N  DWMOTIFVAXU3012  1
"DECwindows Motif for OpenVMS"                                          XA1AA  1.2-4  SSB NCH  Y  N  N  DWMOTIFVAXU4012  1
"DECwindows Motif/Hebrew for OpenVMS"                                   XDDTA  1.2-4  SSB NCH  Y  N  N  DECWH$MOTIF_VAX4012 6
"DECwindows Motif OpenVMS User Interface/Cesky"                         0RGVA  1.2-3C SSB NCH  Y  N  N  DECWMCS_CZU3012  6
"DECwindows Motif OpenVMS User Interface/Deutsch"                       XDDGA  1.2-3C SSB NCH  Y  N  N  DECWMDE_DEU3012  6
"DECwindows Motif OpenVMS User Interface/Español"                       XDDSA  1.2-3C SSB NCH  Y  N  N  DECWMES_ESU3012  6
"DECwindows Motif OpenVMS User Interface/Français"                      XDDPA  1.2-3C SSB NCH  Y  N  N  DECWMFR_FRU3012  6
"DECwindows Motif OpenVMS User Interface/Italiano"                      XDDUA  1.2-3C SSB NCH  Y  N  N  DECWMIT_ITU3012  6
"DECwindows Motif OpenVMS User Interface/Magyar"                        0RGUA  1.2-3C SSB NCH  Y  N  N  DECWMHU_HUU3012  6
"DECwindows Motif OpenVMS User Interface/Polski"                        XDDWA  1.2-3C SSB NCH  Y  N  N  DECWMPL_PLU3012  6
"DECwindows Motif OpenVMS User Interface/Russkij"                       0RGXA  1.2-3C SSB NCH  Y  N  N  DECWMRU_RUU3012  6
"DECwindows Motif OpenVMS User Interface/Slovenski"                     0RGSA  1.2-3C SSB NCH  Y  N  N  DECWMSK_SKU3012  6
"DECwindows Motif OpenVMS User Interface/Svenska"                       XDDMA  1.2-3C SSB NCH  Y  N  N  DECWMSV_SEU3012  6
"DECwindows Motif/Hangul for OpenVMS"                                   XA14A  1.2-3C SSB NCH  Y  N  N  DWMV_KO_KRU3012 10
"DECwindows Motif/Hanyu for OpenVMS"                                    XA13A  1.2-3C SSB NCH  Y  N  N  DWMV_ZH_TWU3012 10
"DECwindows Motif/Hanzi for OpenVMS"                                    XA12A  1.2-3C SSB NCH  Y  N  N  DWMV_ZH_CNU3012 10
"DECwindows Motif/Japanese for OpenVMS"                                 XA1JA  1.2-4 SSB  NCH  Y  N  N  DWMV_JA_JPU4012 10
"DECwindows Motif/Thai for OpenVMS"                                     XA15A  1.2-3C SSB NCH  Y  N  N  DWMV_TH_THU3012 10
"DECwrite for OpenVMS VAX (American English)"                           VVFAA  3.1   SSB  NCH  Y  N  N  DECWRITE031      1
"DECwrite for OpenVMS VAX (British English)"                            VVFEA  3.1   SSB  NCH  Y  N  N  DECWRITE031      1
"DECwrite/British for OpenVMS VAX"                                      VVFEA  3.0   SSB  NCH  Y  N  N  DECWRITE030      7
"DECwrite/Dansk for VMS"                                                VVFDA  2.0   SSB  NCH  Y  N  N  DECWRITEDA020    7
"DECwrite/Deutsch for VMS"                                              VVFGA  3.0   SSB  NCH  Y  N  N  DECWRITEDE030    7
"DECwrite/Español for VMS"                                              VVFSA  2.0   SSB  NCH  Y  N  N  DECWRITEES020    7
"DECwrite/Français for VMS"                                             VVFPA  3.0   SSB  NCH  Y  N  N  DECWRITEFR030    7
"DECwrite/Hebrew for VMS"                                               VVFTA  2.1   SSB  NCH  Y  N  N  DECWRITEIW021    7
"DECwrite/Italiano for VMS"                                             VVFUA  2.1   SSB  NCH  Y  N  N  DECWRITEIT021    7
"DECwrite/Japanese for VMS/Japanese"                                    VVFJA  2.0B  SSB  NCH  Y  N  N  WRITEJA_MUPB020  9
"DECwrite/Nederlands for VMS"                                           VVFHA  2.0   SSB  NCH  Y  N  N  DECWRITENE020    7
"DECwrite/Norsk for VMS"                                                VVFNA  2.0   SSB  NCH  Y  N  N  DECWRITENO020    7
"DECwrite/Suomi for VMS"                                                VVFFA  2.0   SSB  NCH  Y  N  N  DECWRITESU020    7
"DECwrite/Svenska for VMS"                                              VVFMA  2.0   SSB  NCH  Y  N  N  DECWRITESE020    7
"DIGITAL ACMS for OpenVMS (Development)"                                079AA  4.2   SSB  NCH  Y  N  N  ACMSDEVV_042     2
"DIGITAL ACMS for OpenVMS (Runtime)"                                    076AA  4.2   SSB  NCH  Y  N  N  ACMSRTOV_042     2
"DIGITAL ACMS for OpenVMS (Remote)"                                     Y30AA  4.2   SSB  NCH  Y  N  N  ACMSREMV_042     2
"Digital ACMS DESKtop"                                                  GZGAA  2.3   SSB  NCH  Y  N  N  ACMSDI023        2
"DIGITAL Application Generator VB Development for Windows"              5AGAA  3.0   SSB  NCH  Y  N  N  DAGN030          2
"DIGITAL Cartridge Server Component for OpenVMS"                        YWNAA  3.0   SSB  NCH  Y  N  N  DCSC030          3
"DIGITAL DASware"                                                       4NJAA  3.1   SSB  NCH  Y  N  N  OMNIAPIV031      2
"DIGITAL DATATRIEVE for OpenVMS VAX Systems"                            898AA  7.2   SSB  NCH  Y  N  N  DTR072           4
"DIGITAL DECforms for OpenVMS (Development)"                            VCHAA  2.2   SSB  NCH  Y  N  N  FORMS022         2
"DIGITAL DECforms for OpenVMS (RunTime)"                                VNSAA  2.2   SSB  NCH  Y  N  N  FORMSRT022       2
"DIGITAL DECintact"                                                     VF1AA  3.0   SSB  NCH  Y  N  N  DECINTACT030     3
"DIGITAL DECintact (Runtime)"                                           VF2AA  3.0   SSB  NCH  Y  N  N  DECINTACT030     3
"DIGITAL DECintact (Remote)"                                            VF3AA  3.0   SSB  NCH  Y  N  N  DECINTACT030     3
"DIGITAL Device Access Software for Allen-Bradley INTERCHANGE"          3PXAA  3.1   SSB  NCH  Y  N  N  DASDTLV031       2
"DIGITAL Device Access Software for Siemens 3964"                       4NNAA  3.1   SSB  NCH  Y  N  N  DAS3964V031      2
"DIGITAL Distributed Computing Environment (DCE) for OpenVMS VAX and Alpha (Develop)" 01SAA 1.4 SSB NCH Y N N DCEVAX014  2
"DIGITAL Distributed Computing Environment (DCE) for OpenVMS VAX and Alpha (RunTime)" 01SA9 1.4 SSB NCH Y N N DCEVAX014  2
"DIGITAL Distributed Computing Environment (DCE) for OpenVMS VAX and Alpha (CDS)"  24DAA  1.4   SSB NCH Y N N DCEVAX014  2
"DIGITAL Distributed Computing Environment (DCE) for OpenVMS VAX and Alpha (Sec)"  24FAA  1.4   SSB NCH Y N N DCEVAX014  2
"DIGITAL Enterprise Mail Monitor (ALL-IN-1 Scanning Module)"            5TQAA  3.0   SSB  NCH  Y  N  N  NAMONSSMV030     1
"DIGITAL Enterprise Mail Monitor (MAILbus Scanning Module)"             5TSAA  3.0   SSB  NCH  Y  N  N  NAMONSSMV030     1
"DIGITAL Enterprise Mail Monitor (MailWorks Scanning Module)"           5TNAA  3.0   SSB  NCH  Y  N  N  NAMONSSMV030     1
"DIGITAL Enterprise Mail Monitor (OfficeServer Scanning Module)"        5TPAA  3.0   SSB  NCH  Y  N  N  NAMONSSMV030     1
