%DISC_PRODUCT_NAME1 VMS Consolidated
%DISC_PRODUCT_NAME2 Software Distribution
%KIT_PART_NUMBER QA-VWJ8A-A8. Y01
%SPINE_PART_NUMBER AV-PR58C-RE
!
%DISC_PART_NUMBER AG-PASMW-RE,AG-PCXXR-RE,AG-PFXCN-RE,AG-PJ4YH-RE,AG-PNTPE-RE,AG-PR57C-RE,AG-PRSZC-RE,AG-PUKLA-RE,AG-PUKMA-RE
%DFARS Y
!
%LABEL CDBIN10NOV21,CDBIN10NOV22,CDBIN10NOV23,CDBIN10NOV24,CDBIN10NOV25,CDBIN10NOV26,CDBIN10NOV27,CDBIN10NOV28,CDBIN10NOV29
%TYPE CONDIST
%RELEASE_DATE November 1992
%TOC_PART_NUMBER AA-MN64Q-RE
!
!
!Consolidation Processing Directives
!
!Directive Class                 Format             Target_dir    File_name_suffix
!
%FILE      SAVESET               BINARY             [.KIT]        *
%FILE      SPD                   TEXT               [.LINE_DOCS]  _SPD
%FILE      SPD                   POST               [.POST_DOCS]  _SPD
%FILE      SSA                   TEXT               [.LINE_DOCS]  _SSA
%FILE      SSA                   POST               [.POST_DOCS]  _SSA
%FILE      INSTALLATION_GUIDE    TEXT               [.LINE_DOCS]  _IGUIDE
%FILE      INSTALLATION_GUIDE    POST               [.POST_DOCS]  _IGUIDE
%FILE      COVER_LETTER          TEXT               [.LINE_DOCS]  _COVER
%FILE      COVER_LETTER          POST               [.POST_DOCS]  _COVER
!
%EXCEPTION EXCEPTIONS_FILE BINARY
%CONTIGUOUS NO
%ADD_SAVESET CDMENU.BCK;4 [CDROM] VWJ8A 1.0 0004 SAVESET BINARY
!
%END_OF_DATA
!
!Product Name                                                      UPI  Ver     Kit  St In Ex No  Root            Disc
!--------------------------------------------------------------------------------------------------------------------------------
"ALL-IN-1/SUOMI INTEGRATED OFFICE SYSTEM SERVER FOR VMS"          AAAFA  3.0    SSB   N  Y  N  N  A1LFI030        9
"ALL-IN-1/SVENSKA INTEGRATED OFFICE SYSTEM SERVER FOR VMS"        AAAMA  3.0    SSB   N  Y  N  N  A1LSV030        9
"ALL-IN-1 MAIL for VMS"                                           YCZAA  1.1C   SSB   A  Y  N  Y  A1MAIL011       9
"ALL-IN-1 MAIL/DANSK FOR VMS"                                     VZ7DA  1.1    SSB   N  Y  N  N  A1MAILDA011     9
"ALL-IN-1 MAIL/DEUTSCH FOR VMS"                                   VZ7GA  1.1    SSB   U  Y  N  N  A1MAILDE011     9
"ALL-IN-1 MAIL/ESPAÑOL FOR VMS"                                   VZ7SA  1.1    SSB   N  Y  N  N  A1MAILES011     9
"ALL-IN-1 MAIL/FRANCAIS FOR VMS"                                  VZ7PA  1.1    SSB   U  Y  N  N  A1MAILFR011     9
"ALL-IN-1 MAIL/ITALIANO FOR VMS"                                  VZ7UA  1.1    SSB   U  Y  N  N  A1MAILIT011     9
"ALL-IN-1 MAIL/NEDERLANDS FOR VMS"                                VZ7HA  1.1    SSB   N  Y  N  N  A1MAILNL011     9
"ALL-IN-1 MAIL/SVENSKA FOR VMS"                                   VZ7MA  1.1    SSB   N  Y  N  N  A1MAILSV011     9
"ALL-IN-1 PERFORMANCE REPORTS FOR VMS"                            MLJAA  1.0    SSB   A  Y  N  N  A1R010          8
"ALL-IN-1 SERVICES FOR DECWINDOWS"                                YG4AA  1.0A   SSB   A  Y  N  N  ASD010          8
"ALL-IN-1 STARTER"                                                VNNAA  2.4    SSB   A  Y  Y  N  ASENGLISH024    8
"BASESTAR CIMFAST FOR VMS (Development)"                          XDBAA  1.1    SSB   U  Y  N  N  BCF011          1
"BASESTAR CIMFAST FOR VMS (Runtime)"                              XDCAA  1.1    SSB   U  Y  N  N  BCF011          1
"BASESTAR FOR VMS (Development)"                                  YU9AA  3.1A   SSB   A  Y  N  N  BCC031          1
"BASESTAR FOR VMS (Runtime)"                                      YUAAA  3.1A   SSB   A  Y  N  N  BCC031          1
"CDA CONVERTER LIBRARY FOR OPENVMS"                               VZAAA  2.0    SSB   U  Y  N  N  CDACVTLIB020    1
"CDD/ADMINISTRATOR FOR VMS"                                       YP8AA  1.1    SSB   A  Y  N  N  CDDT011         7
"CDD/REPOSITORY FOR VMS"                                          897AA  5.1    SSB   A  Y  N  N  CDD051          7
"DEC @AGLANCE FOR VMS (Development Option)"                       MREAA  1.0    SSB   A  Y  N  N  AAGDEV010       7
"DEC @AGLANCE FOR VMS (Server Runtime Option)"                    MRFAA  1.0    SSB   A  Y  N  N  AAGRTO010       7
"DEC @AGLANCE FOR VMS (Client Runtime Option)"                    MRGAA  1.0    SSB   A  Y  N  N  AAGRTO010       7
"DEC COMMSERVER FOR VMS"                                          GCQAA  1.1    SSB   A  Y  N  N  COMMSERVER011   7
"DEC COMPUTER INTEGRATED TELEPHONY APPLIC. INTERFACE FOR VMS"     VGXAA  3.0    SSB   A  Y  N  N  CIT030          2
"DEC COMPUTER INTEGRATED TELEPHONY SERVER FOR VMS"                VGYAA  3.0    SSB   A  Y  N  N  CITSR030        2
"DEC FILE OPTIMIZER FOR VMS"                                      GJ8AA  1.0A   SSB   A  Y  N  N  DFG010          2
"DEC GKS-3D FOR VMS"                                              VFXAA  1.2    SSB   A  Y  N  N  DECGKS3D012     3
"DEC GKS-3D FOR VMS (Runtime)"                                    VFYAA  1.2    SSB   A  Y  N  N  DECGKS3DRT012   3
"DEC GKS-3D/JAPANESE FOR VMS"                                     VFXJA  1.1    SSB   A  Y  N  N  DECGKS3DJ011    6
"DEC GKS-3D/JAPANESE FOR VMS (Runtime)"                           VFYJA  1.1    SSB   A  Y  N  N  DECGKS3DRTJ011  6
"DEC GKS/JAPANESE FOR VMS/JAPANESE"                               810JA  4.2    SSB   A  Y  N  N  DECGKSJ042      6
"DEC GKS/JAPANESE FOR VMS/JAPANESE (Runtime)"                     811JA  4.2    SSB   A  Y  N  N  DECGKSRTOJ042   6
"DEC GRAPHICAL SCHEMA EDITOR FOR RDB/VMS"                         MQ6AA  1.0    SSB   A  Y  N  N  GSE010          1
"DEC HIGH AVAILABILITY MANAGEMENT SOFTWARE FOR VMS"               YHMAA  1.2    SSB   A  Y  N  N  HAMS012         2
"DEC IEZ11 CLASS DRIVER FOR VMS"                                  YEHAA  2.0A   SSB   A  Y  N  N  IEZ11020        8
"DEC INFOSERVER CLIENT FOR VMS"                                   GGWAA  1.0    SSB   A  Y  N  N  ESS010          1
"DEC LMF USAGE ASSIGNMENT EDITOR FOR VMS"                         MVYAA  1.0    SSB   N  Y  N  N  UAE010          1
"DEC MAILWORKS/JAPANESE"                                          YCZJA  1.1    SSB   A  Y  N  N  A1MAILJA011     7
"DEC NETWORK INTEGRATION SERVER SOFTWARE"                         GX7AA  1.2    SSB   U  Y  N  N  NIS012          7
"DEC ODA CDA GATEWAY FOR VMS"                                     YHNAA  1.0    SSB   A  Y  N  N  ODA010          2
"DEC OPS5 FOR VMS"                                                913AA  4.0    SSB   A  Y  N  Y  OPS040          1
"DEC OSI APPLICATION DEVELOPER'S TOOLKIT"                         GZRAA  1.0    SSB   A  Y  N  N  OSI_TOOLKIT010  8
"DEC PHIGS FOR VMS"                                               0KBAA  2.3C   SSB   U  Y  N  N  DECPHIGSMUPC023 3
"DEC PHIGS FOR VMS (Runtime)"                                     VK1AA  2.3C   SSB   U  Y  N  N  DECPHIGSRTOC023 3
"DEC PHIGS/JAPANESE FOR VMS/JAPANESE"                             0KBJA  2.3A   SSB   A  Y  N  N  DECPHIGSJ023    6
"DEC PHIGS/JAPANESE FOR VMS/JAPANESE (Runtime)"                   VK1JA  2.3A   SSB   A  Y  N  N  DECPHIGSRTOJ023 6
"DEC INSTANTSQL FOR Rdb/VMS"                                      MEQAA  1.0    SSB   A  Y  N  N  INSTANTSQL010   1
"DEC PRINTSERVER SUPPORTING HOST SOFTWARE FOR VMS"                798AA  4.1    SSB   U  Y  N  N  LPS041          2
"DEC RALLY FOR VMS (Development)"                                 A86AA  3.0A   SSB   A  Y  N  N  RALDO030        7
"DEC RALLY FOR VMS (Runtime)"                                     VF4AA  3.0A   SSB   A  Y  N  N  RALRTO030       7
"DEC RDB LANGUAGE TRANSLATORS FOR VMS"                            GH9AA  1.0    SSB   A  Y  N  N  RDBTRANS010     3
"DEC RDBACCESS FOR ORACLE ON VMS"                                 YQVAA  1.0    SSB   A  Y  N  N  VIDAO010        3
"DEC RDBACCESS FOR VAX RMS ON VMS"                                YQZAA  2.0A   SSB   A  Y  N  N  NSDS020         3
"DEC RDBEXPERT FOR VMS"                                           VFJAA  2.0    SSB   U  Y  Y  N  RDBX020         3
"DEC REALTIME INTEGRATOR FOR VMS (Development)"                   YWQAA  3.0    SSB   A  Y  N  N  RTI030          3
"DEC REALTIME INTEGRATOR FOR VMS (Application Development)"       MFEAA  3.0    SSB   A  Y  N  N  RTI030          3
"DEC REALTIME INTEGRATOR FOR VMS (Icon Development)"              MFFAA  3.0    SSB   A  Y  N  N  RTI030          3
"DEC REALTIME INTEGRATOR FOR VMS (Runtime)"                       B15AA  3.0    SSB   A  Y  Y  N  RTI030          3
"DEC RELIABLE TRANSACTION ROUTER"                                 XNKAA  2.0-1  SSB   A  Y  N  N  RTRSFTU1020     2
"DEC REMOTE OPERATION SERVICES (ROS) FOR VMS"                     YU2AA  1.0    SSB   A  Y  N  N  ROS010          2
"DEC ROS DEVELOPMENT KIT FOR VMS"                                 YU3AA  4.0    SSB   A  Y  N  N  PLC409040       2
"DEC SECURITYGATE FOR VMS"                                        GZFAA  1.1    SSB   U  Y  N  N  NSG011          7
"DEC SERDB FOR SECURITY-ENHANCED VMS"                             YWEAA  4.1    SSB   A  Y  N  N  SERDB041        7
"DEC SNA DOMAIN GATEWAY FOR CHANNEL TRANSPORT"                    MKHAA  1.0    SSB   N  Y  N  N  SNAPU5010       8
"DEC SOFTPC FOR VMS"                                              YNWAA  3.0    SSB   A  Y  N  N  SOFTPC030       3
"DEC TCP/IP SERVICES FOR OPENVMS"                                 VHRAA  2.0    SSB   A  Y  N  Y  UCX020          1
"DEC TRELLIS OBJECT SYSTEM FOR VMS"                               YLVAA  1.1    SSB   A  Y  N  N  TRELLIS011      3
"DEC VTX"                                                         031AA  5.1    SSB   A  Y  N  N  VTX051          3
"DEC VTX Text Retrieval System"                                   MPSAA  1.0    SSB   A  Y  N  N  VTXTR010        3
"DEC VUIT (VISUAL USER INTERFACE TOOL) FOR VMS"                   YHCAA  2.0    SSB   A  N  N  N  DECVUIT020      3
"DEC VUIT (VISUAL USER INTERFACE TOOL)/JAPANESE FOR VMS"          YHCJA  2.0    SSB   A  Y  N  N  DWTOOLSJA020    6
"DEC WANROUTER 100/500"                                           YT7AA  1.0    SSB   A  Y  N  Y  VROU010         8
"DEC WANROUTER 100/500 (Frame Relay Data Links)"                  YT7AD  1.0    SSB   A  Y  N  Y  VROUFR010       8
"DEC WANROUTER 150/250"                                           GZZAA  1.0A   SSB   A  Y  N  N  VR2010          7
"DEC X25GATEWAY 100/500"                                          YT8AA  1.0    SSB   A  Y  N  N  X25GWY010       8
"DECAMDS (DEC AVAILABILITY MANAGER FOR DISTRIBUTED SYSTEMS)"      GVZAA  1.0    SSB   A  Y  N  N  AMDS010         7
"DECBRIDGE 500 SOFTWARE MICROCODE FOR VMS"                        YLYAA  3.0    SSB   A  Y  N  N  DEFEB030        2
"DECCONCENTRATOR 500 SOFTWARE MICROCODE FOR VMS"                  YLZAA  3.1B   SSB   A  Y  N  N  DEFCN031        2
"DECDECISION"                                                     VW3AA  1.5    SSB   A  Y  N  N  DECISION015     3
"DECDECISION/DEUTSCH"                                             VW3GA  1.5    SSB   A  Y  N  N  DECISIONDE015   4
"DECDECISION/ESPAÑOL"                                             VW3SA  1.1    SSB   A  Y  N  N  DECISIONES011   4
"DECDECISION/FRANCAIS"                                            VW3PA  1.5    SSB   A  Y  N  N  DECISIONFR015   4
"DECDECISION/JAPANESE FOR VMS/JAPANESE"                           VW3JA  1.5A   SSB   A  Y  N  Y  DECISIONJA_A015 6
"DECDECISION/JAPANESE FOR VMS/JAPANESE"                           VW3JA  1.1    SSB   A  Y  N  N  DECISIONJA011   6
"DECDECISION/NEDERLANDS"                                          VW3HA  1.1    SSB   A  Y  N  N  DECISIONNL011   4
"DECDECISION/SVENSKA FOR VMS"                                     VW3MA  1.1    SSB   A  Y  N  N  DECISIONSE011   4
"DECDESIGN FOR OPENVMS VAX"                                       XD1AA  2.0    SSB   U  Y  N  N  DES020          2
"DECDX/VMS"                                                       708AA  1.2    SSB   A  Y  N  N  DDX012          2
"DECELMS (DEC EXTENDED LAN MANAGEMENT SOFTWARE)"                  YFPAA  1.1    SSB   A  Y  N  N  ELMS011         2
"DECEXPRESS STARTERKIT FOR VMS"                                   MMMAA  1.0    SSB   N  Y  N  N  ETKSTARTKIT010  8
"DECFORMS"                                                        VCHAA  1.4    SSB   A  Y  N  N  FORMS014        3
"DECFORMS (Runtime)"                                              VNSAA  1.4    SSB   A  Y  N  N  FORMSRT014      3
"DECFORMS/JAPANESE"                                               VCHJA  1.3    SSB   A  Y  N  N  FORMSJ013       6
"DECFORMS/JAPANESE (Runtime)"                                     VNSJA  1.3    SSB   A  Y  N  N  FORMSRTJ013     6
"DECIMAGE APPLICATION SERVICES FOR VMS"                           892AA  3.1    SSB   A  Y  N  Y  IMG031          1
"DECIMAGE CHARACTER RECOGNITION SERVICES FOR VMS"                 GJFAA  1.1    SSB   A  Y  N  N  DCRS011         1
"DECIMAGE EXPRESS FOR VMS (Server)"                               MBXAA  2.0    SSB   A  Y  N  Y  DEX020          1
"DECIMAGE EXPRESS FOR VMS (Client)"                               MBWAA  2.0    SSB   A  Y  N  N  DEX020          1
"DECIMAGE EXPRESS FOR VMS (Development)"                          MBVAA  2.0    SSB   A  Y  N  N  DADE010         1
"DECIMAGE SCAN SOFTWARE FOR VMS"                                  VPFAA  3.0    SSB   A  Y  N  N  ISA030          1
"DECIMAGE STORAGE MANAGER FOR VMS"                                893AA  1.0    SSB   A  Y  N  N  ISM010          1
"DECINSPECT COMPLIANCE MANAGER FOR VMS"                           GKLAA  2.2A   SSB   U  Y  N  N  INSPECT022      7
"DECINSPECT INTRUSION DETECTOR FOR VMS"                           MRNAA  1.0    SSB   A  Y  N  N  RID010          7
"DECINSPECT SECURITY REPORTING FACILITY FOR VMS"                  GKMAA  2.0    SSB   A  Y  N  N  DSRF020         7
"DECINTACT"                                                       VF1AA  2.0    SSB   A  Y  N  N  DECINTACT020    3
"DECINTACT (Runtime)"                                             VF2AA  2.0    SSB   A  Y  N  N  DECINTACT020    3
"DECINTACT (Remote)"                                              VF3AA  2.0    SSB   A  Y  N  N  DECINTACT020    3
"DECMCC BASIC MANAGEMENT SYSTEM"                                  YSUAA  1.2    SSB   A  Y  N  N  MCCBMS012       2
"DECMCC DEVELOPER'S TOOLKIT"                                      YSWAA  1.2    SSB   U  Y  N  N  MCCTK012        2
"DECMCC DIRECTOR"                                                 VM9AA  1.2    SSB   U  Y  N  N  MCCDIR012       2
"DECMCC ENTERPRISE MANAGEMENT STATION"                            YFVAA  2.2    SSB   U  Y  N  N  MCCEMS022       2
"DECMCC EXTENDED LAN MANAGER AM and FM for VMS"                   GX8AA  1.2    SSB   A  Y  N  N  MCCELM012       2
"DECMCC SITE MANAGEMENT STATION"                                  YGLAA  2.1    SSB   A  Y  N  N  MCCSMS021       2
"DECMCC TERMINAL SERVER ACCESS MODULE FOR VMS"                    GVTAA  1.0    SSB   A  Y  N  N  MCCTSAM010      2
"DECMCC WANDESIGNER"                                              YMGAA  1.0    SSB   A  Y  N  N  NDS010          2
"DECMESSAGEQ FOR VMS"                                             GKPAA  2.0    SSB   A  Y  N  N  DMQ020          2
"DECNDU (NETWORK DEVICE UPGRADE) UTILITY FOR VMS"                 YWWAA  2.0    SSB   A  Y  N  N  NDU020          2
"DECNET-VAX"                                                      D05AA  5.5    SSB   A  N  N  N  NETVAX055       1
"DECNET-VAX Extensions"                                           D04AB  5.4    SSB   A  Y  N  Y  DNVEXT054       1
"DECNET/SNA DATA TRANSFER FACILITY (Server)"                      VEBAA  3.1    SSB   A  Y  N  N  SNADTFS031      2
"DECNET/SNA DATA TRANSFER FACILITY (Utilities)"                   VEKAA  3.1    SSB   A  Y  N  N  SNADTFU031      2
"DECNET/SNA DATA TRANSFER FACILITY/JAPANESE (Server)"             VEBJA  3.0    SSB   A  Y  N  N  SNADTFSJA030    6
"DECNET/SNA DATA TRANSFER FACILITY/JAPANESE (Utilities)"          VEKJA  3.0    SSB   A  Y  N  N  SNADTFUJA030    6
"DECNET/SNA GATEWAY FOR CHANNEL TRANSPORT"                        VC9AA  2.1    SSB   A  Y  N  N  SNACSA021       2
"DECNET/SNA GATEWAY FOR SYNCHRONOUS TRANSPORT"                    S01AA  1.2    SSB   A  Y  N  N  SNACST012       2
"DECNET/SNA VMS 3270 DATA STREAM PROGRAMMING INTERFACE"           363AA  1.4    SSB   A  Y  N  N  SNA3270014      2
"DECNET/SNA VMS 3270 TERMINAL EMULATOR"                           454AA  1.5    SSB   A  Y  N  N  SNATE015        2
"DECNET/SNA 3270 TERMINAL EMULATOR/JAPANESE FOR VMS/JAPANESE"     454JA  1.5    SSB   A  Y  N  N  JSNATE015       6
"DECNET/SNA VMS APPC/LU6.2 PROGRAMMING INTERFACE"                 022AA  2.2    SSB   A  Y  N  N  SNALU62022      2
"DECNET/SNA VMS APPLICATION PROGRAMMING INTERFACE"                455AA  2.3    SSB   A  Y  N  N  SNALU0023       2
"DECNET/SNA VMS DISOSS DOCUMENT EXCHANGE FACILITY"                042AA  1.4    SSB   A  Y  N  N  SNADDXF014      2
"DECNET/SNA VMS DISTRIBUTED HOST COMMAND FACILITY"                043AA  1.2    SSB   A  Y  N  N  SNADHCF012      2
"DECNET/SNA VMS PRINTER EMULATOR"                                 044AA  1.2    SSB   A  Y  N  N  SNAPRE012       2
"DECNET/SNA VMS REMOTE JOB ENTRY"                                 453AA  1.4    SSB   A  Y  N  N  SNARJE014       2
"DECOMNI FOR VMS"                                                 YMEAA  2.0    SSB   U  Y  N  N  OMNI020         2
"DECOSAP FOR VMS"                                                 YLNAA  1.0    SSB   A  Y  N  N  OSAP010         2
"DECPAGE"                                                         AANAA  3.1    SSB   A  Y  N  N  PAGE031         3
"DECPAGE/DEUTSCH"                                                 AANGA  3.1    SSB   A  Y  N  N  DECPAGEGERM031  4
"DECPAGE/ESPAÑOL"                                                 AANSA  3.1    SSB   A  Y  N  N  DECPAGESPAN031  4
"DECPAGE/ITALIANO"                                                AANUA  3.1    SSB   A  Y  N  N  DECPAGEITAL031  4
"DECPERFORMANCE SOLUTION ACCOUNTING CHARGEBACK"                   XTXAA  1.0    SSB   A  Y  N  N  PSAC010         7
"DECPERFORMANCE SOLUTION CAPACITY PLANNER"                        GX3AA  1.0    SSB   A  Y  N  N  PSCP010         7
"DECPERFORMANCE SOLUTION DATA COLLECTOR"                          GX1AA  1.0    SSB   A  Y  N  N  PSDC010         7
"DECPERFORMANCE SOLUTION PERFORMANCE ADVISOR"                     GX2AA  1.0    SSB   A  Y  N  N  PSPA010         7
"DECPLAN FOR VMS"                                                 YPBAA  1.1B   SSB   A  Y  N  N  DPL011          7
"DECPLAN/DEUTSCH FOR VMS"                                         YPBGA  1.1A   SSB   A  Y  N  N  DPLDE011        5
"DECPLAN/DEUTSCH FOR VMS"                                         YPBGA  1.1B   SSB   A  Y  N  N  DPLLVPAT011     5
"DECPLAN/ESPAÑOL FOR VMS"                                         YPBSA  1.1    SSB   A  Y  N  N  DPLES011        5
"DECPLAN/ESPAÑOL FOR VMS"                                         YPBSA  1.1B   SSB   A  Y  N  N  DPLLVPAT011     5
"DECPLAN/FRANÇAIS FOR VMS"                                        YPBPA  1.1A   SSB   A  Y  N  N  DPLFR011        5
"DECPLAN/FRANÇAIS FOR VMS"                                        YPBPA  1.1B   SSB   A  Y  N  N  DPLLVPAT011     5
"DECPLAN/ITALIANO FOR VMS"                                        YPBUA  1.1A   SSB   A  Y  N  N  DPLIT011        5
"DECPLAN/ITALIANO FOR VMS"                                        YPBUA  1.1B   SSB   A  Y  N  N  DPLLVPAT011     5
"DECPLAN/SVENSKA FOR VMS"                                         YPBMA  1.1    SSB   A  Y  N  N  DPLSE011        5
"DECPLAN/SVENSKA FOR VMS"                                         YPBMA  1.1B   SSB   A  Y  N  N  DPLLVPAT011     5
"DECPRESENT FOR VMS"                                              YHEAA  1.0A   SSB   A  Y  N  N  PRESENT10A      7
"DECPRESENT/DEUTSCH FOR VMS"                                      YHEGA  1.0    SSB   A  Y  N  N  PRESENTDE010    7
"DECPRESENT/FRANÇAIS FOR VMS"                                     YHEPA  1.0    SSB   A  Y  N  N  PRESENTFR010    7
"DECPRESENT/ITALIANO FOR VMS"                                     YHEUA  1.0    SSB   A  Y  N  N  PRESENTIT010    7
"DECPRESENT/NEDERLANDS FOR VMS"                                   YHEHA  1.0    SSB   A  Y  N  N  PRESENTNE010    7
"DECPRESENT/SVENSKA FOR VMS"                                      YHEMA  1.0    SSB   A  Y  N  N  PRESENTSV010    7
"DECPRINT PRINTING SERVICES FOR VMS"                              YNCAA  4.1    SSB   A  Y  N  N  CPS041          3
"DECPRINT PRINTING SERVICES/JAPANESE FOR VMS/JAPANESE"            YNCJA  4.1    SSB   A  Y  N  N  CPSJ041         6
"DECPRINT UTILITY FOR POSTSCRIPT TO SIXEL PRINTING FOR VMS"       VZPAA  1.0    SSB   A  Y  N  N  PSPRINT010      3
"DECQUERY FOR VMS"                                                MD1AA  1.6    SSB   A  Y  N  Y  QUERY016        7
"DECQUERY/DEUTSCH FOR VMS"                                        MD1GA  1.6    SSB   A  Y  N  N  QUERYDE016      5
"DECQUERY/FRANÇAIS FOR VMS"                                       MD1PA  1.6    SSB   A  Y  N  N  QUERYFR016      5
"DECRAM FOR VMS"                                                  GJ9AA  1.0A   SSB   U  Y  N  N  DECRAMUA010     3
"DECROUTER 2000"                                                  VI8AA  1.2    SSB   A  Y  N  N  ROU012          2
"DECROUTER 250"                                                   YG6AA  1.1    SSB   A  Y  N  N  RT2011          2
"DECSCHEDULER FOR OPENVMS"                                        YLLAA  2.0    SSB   U  Y  N  N  SCHEDULER020    3
"DECSERVER 200 FOR VMS"                                           VCBAA  3.1    SSB   A  Y  N  N  DS2031          2
"DECSERVER 250 FOR VMS"                                           VTMAA  2.0    SSB   A  Y  N  N  DS25020         2
"DECSERVER 300 FOR VMS"                                           VTUAA  2.2    SSB   U  Y  N  N  DS3022          2
"DECSERVER 500 FOR VMS"                                           03KAA  2.1    SSB   A  Y  N  N  DS5021          2
"DECSERVER 700 FOR VMS"                                           XA5AA  1.1    SSB   U  Y  N  N  DS7011          2
"DECSERVER 90TL FOR VMS"                                          MJPAA  1.1    SSB   U  Y  N  N  DS9011          2
"DECSET FOR VMS"                                                  965AA 11.0    SSB   U  Y  N  N  DECSET110       1
"DECTRACE FOR VMS"                                                VW2AA  1.1A   SSB   A  Y  N  N  EPC011          3
"DECVIEW3D FOR VMS"                                               796AA  2.2    SSB   U  Y  N  N  DECVIEW3D022    3
"DECVIEW3D CONCURRENT VIEW AND EDIT FOR VMS"                      XWSAA  2.2    SSB   U  Y  N  N  CVE022          3
"DECVOICE SOFTWARE"                                               VFUAA  2.1    SSB   A  Y  N  N  VOX021          3
"DECVOICEBUILDER SOFTWARE FOR VMS"                                MQ7AA  1.0    SSB   A  Y  N  N  VAE010          3
"DECWINDOWS 4125 EMULATOR FOR VMS"                                VZQAA  1.0    SSB   A  Y  N  N  DW4125010       2
